Datetime,CH2,CH3,T1,T2,T3,T4,T5,T6,T7,T8,T9
04-Aug-2023 09:42:26,0.000194,0.000192,20.3443374633789,19.7680549621582,22.3200988769531,19.6640071868896,19.2292327880859,19.2478141784668,22.4047241210938,19.7866344451904,19.7271766662598
04-Aug-2023 09:42:31,0.00018,0.000177,20.3444747924805,19.7682266235352,22.3423461914063,19.6678943634033,19.0993461608887,19.2554168701172,22.4012145996094,19.7905235290527,19.7050552368164
04-Aug-2023 09:42:36,0.000169,0.000166,20.3444747924805,19.7570781707764,22.3313083648682,19.6567459106445,19.0919151306152,19.2479858398438,22.393856048584,19.7719421386719,19.7162036895752
04-Aug-2023 09:42:41,0.000156,0.000153,20.3446140289307,19.7534980773926,22.3461589813232,19.6680297851563,19.132926940918,19.24440574646,22.4050273895264,19.7832260131836,19.6828956604004
04-Aug-2023 09:42:46,0.000146,0.000143,20.3446140289307,19.7757949829102,22.3682346343994,19.6791763305664,19.162654876709,19.2555541992188,22.4234237670898,19.7943744659424,19.6568813323975
04-Aug-2023 09:42:51,0.000137,0.000134,20.3447494506836,19.7610645294189,22.3462924957275,19.6644496917725,19.0736045837402,19.2371101379395,22.4051628112793,19.7833614349365,19.6198577880859
04-Aug-2023 09:42:56,0.000129,0.000127,20.3448867797852,19.772346496582,22.3537845611572,19.6794471740723,19.0663070678711,19.2521057128906,22.4420871734619,19.7909278869629,19.6682987213135
04-Aug-2023 09:43:01,0.000123,0.000121,20.3448867797852,19.7611999511719,22.3758583068848,19.6645812988281,19.0625915527344,19.2595386505127,22.4347286224365,19.7872104644775,19.7091751098633
04-Aug-2023 09:43:06,0.000117,0.000115,20.3450241088867,19.7687835693359,22.4238433837891,19.6684532165527,19.1073379516602,19.2485466003418,22.4459190368652,19.7985153198242,19.7427749633789
04-Aug-2023 09:43:11,0.000112,0.000111,20.3451614379883,19.7689018249512,22.4092407226563,19.6722850799561,19.0888729095459,19.2560939788818,22.4533939361572,19.7911968231201,19.7205924987793
04-Aug-2023 09:43:16,0.000107,0.000106,20.3452987670898,19.7616214752197,22.3946762084961,19.676155090332,19.241382598877,19.2488136291504,22.431468963623,19.7950668334961,19.6910190582275
04-Aug-2023 09:43:21,0.000103,0.000101,20.3452987670898,19.7727699279785,22.383638381958,19.6910190582275,19.1782112121582,19.2636795043945,22.4572238922119,19.7987823486328,19.6835861206055
04-Aug-2023 09:43:26,9.9e-05,9.72e-05,20.34543800354,19.7766036987305,22.383752822876,19.6874179840088,19.2303504943848,19.2600784301758,22.468376159668,19.798900604248,19.616813659668
04-Aug-2023 09:43:31,9.59e-05,9.4e-05,20.345573425293,19.769344329834,22.3581695556641,19.6801605224609,19.1970806121826,19.2565364837646,22.4207172393799,19.7879257202148,19.6132736206055
04-Aug-2023 09:43:36,9.2e-05,8.97e-05,20.3457107543945,19.7880401611328,22.4134731292725,19.7100028991699,19.1786155700684,19.260368347168,22.4539470672607,19.8066215515137,19.6022396087646
04-Aug-2023 09:43:41,8.87e-05,8.63e-05,20.3457107543945,19.7806091308594,22.3913974761963,19.7062873840332,19.2120609283447,19.2677993774414,22.4576244354248,19.7991886138916,19.60595703125
04-Aug-2023 09:43:46,8.55e-05,8.32e-05,20.3458480834961,19.7919082641602,22.3621139526367,19.7064399719238,19.2419414520264,19.2605209350586,22.4761734008789,19.7956256866455,19.6098251342773
04-Aug-2023 09:43:51,8.26e-05,8.07e-05,20.3458480834961,19.7733306884766,22.3326797485352,19.7064399719238,19.2605209350586,19.2605209350586,22.4908905029297,19.7993431091309,19.5578002929688
04-Aug-2023 09:43:56,8.01e-05,7.79e-05,20.3459854125977,19.7697467803955,22.3696060180664,19.7065734863281,19.1714706420898,19.2569389343262,22.4395141601563,19.7883262634277,19.6248226165771
04-Aug-2023 09:44:01,7.72e-05,7.51e-05,20.3461227416992,19.7736015319824,22.3844604492188,19.6955642700195,19.1047191619873,19.2496433258057,22.4506874084473,19.7884635925293,19.650972366333
04-Aug-2023 09:44:06,7.51e-05,7.31e-05,20.3461227416992,19.7698841094971,22.3660640716553,19.6844158172607,19.1270160675049,19.2422103881836,22.4985160827637,19.7847480773926,19.7290077209473
04-Aug-2023 09:44:11,7.31e-05,7.11e-05,20.3462619781494,19.77001953125,22.3809127807617,19.680835723877,19.1494483947754,19.2460632324219,22.5170478820801,19.7923145294189,19.6919822692871
04-Aug-2023 09:44:16,7.04e-05,6.89e-05,20.346399307251,19.7701530456543,22.3920841217041,19.7032661437988,19.1012725830078,19.2536277770996,22.5245399475098,19.7961654663086,19.6623878479004
04-Aug-2023 09:44:21,6.85e-05,6.7e-05,20.346399307251,19.773868560791,22.3736877441406,19.6958332061768,19.0455322265625,19.257345199585,22.5318984985352,19.7961654663086,19.602933883667
04-Aug-2023 09:44:26,6.73e-05,6.54e-05,20.3465347290039,19.7665710449219,22.4179725646973,19.6996841430664,19.0345191955566,19.2500495910645,22.5246734619141,19.8074493408203,19.6588096618652
04-Aug-2023 09:44:31,6.51e-05,6.36e-05,20.3466720581055,19.7741374969482,22.4217853546143,19.7035331726074,19.0383720397949,19.2501831054688,22.5174465179443,19.8038654327393,19.666374206543
04-Aug-2023 09:44:36,6.36e-05,6.19e-05,20.3466720581055,19.7704238891602,22.4107475280762,19.7035331726074,19.0941104888916,19.2501831054688,22.5284843444824,19.8038654327393,19.6440773010254
04-Aug-2023 09:44:41,6.19e-05,6.02e-05,20.346809387207,19.7779884338379,22.3777675628662,19.6999549865723,19.1239738464355,19.2540321350098,22.5543746948242,19.8151473999023,19.6665077209473
04-Aug-2023 09:44:46,6.02e-05,5.91e-05,20.34694480896,19.793025970459,22.4073734283447,19.7038421630859,19.0646915435791,19.2653541564941,22.5729427337646,19.8190383911133,19.6852626800537
04-Aug-2023 09:44:51,5.91e-05,5.76e-05,20.34694480896,19.796745300293,22.4368076324463,19.7075595855713,19.1464424133301,19.2727851867676,22.5619049072266,19.82275390625,19.7001266479492
04-Aug-2023 09:44:56,5.83e-05,5.75e-05,20.3470840454102,19.8154392242432,22.4589977264404,19.7411193847656,19.1465606689453,19.2914848327637,22.5436229705811,19.8377342224121,19.6816635131836
04-Aug-2023 09:45:01,6.19e-05,5.92e-05,20.3472213745117,19.8081607818604,22.4554710388184,19.7487030029297,19.2730560302734,19.2879219055176,22.532735824585,19.8378887176514,19.7301235198975
04-Aug-2023 09:45:06,6.84e-05,6.61e-05,20.3472213745117,19.8267402648926,22.4738674163818,19.7709999084473,19.3027839660645,19.2990684509277,22.5474529266357,19.8378887176514,19.744987487793
04-Aug-2023 09:45:11,9.38e-05,8.9e-05,20.3473587036133,19.8119926452637,22.4776611328125,19.7673988342285,19.3251953125,19.2843189239502,22.5843620300293,19.8305721282959,19.6782169342041
04-Aug-2023 09:45:16,0.000114,0.000107,20.3473587036133,19.7971286773682,22.4813423156738,19.7562522888184,19.3103332519531,19.27317237854,22.5806827545166,19.8194236755371,19.6856479644775
04-Aug-2023 09:45:21,0.000128,0.000119,20.3474960327148,19.7935657501221,22.4520587921143,19.756404876709,19.3402137756348,19.2770404815674,22.5624370574951,19.8270092010498,19.6597900390625
04-Aug-2023 09:45:26,0.000151,0.00014,20.3476333618164,19.8011131286621,22.4227390289307,19.7379417419434,19.3477611541748,19.2808723449707,22.5588722229004,19.8271255493164,19.6784858703613
04-Aug-2023 09:45:31,0.000169,0.000155,20.3476333618164,19.8085441589355,22.4080200195313,19.7453727722168,19.3514785766602,19.2734413146973,22.5478343963623,19.8234100341797,19.6710529327393
04-Aug-2023 09:45:36,0.000186,0.000171,20.3477687835693,19.8049850463867,22.3934574127197,19.7603912353516,19.3702125549316,19.2847442626953,22.5479869842529,19.8495750427246,19.6526279449463
04-Aug-2023 09:45:41,0.000201,0.000185,20.3479080200195,19.8050994873047,22.4156455993652,19.745641708374,19.229118347168,19.2774257659912,22.5480995178223,19.831111907959,19.62672996521
04-Aug-2023 09:45:46,0.000217,0.0002,20.3480453491211,19.8052711486816,22.437894821167,19.7420997619629,19.125244140625,19.2813167572021,22.5335559844971,19.838716506958,19.6603469848633
04-Aug-2023 09:45:51,0.000231,0.000213,20.3480453491211,19.7978401184082,22.4342155456543,19.7420997619629,19.0806522369385,19.2701683044434,22.5372352600098,19.8312835693359,19.6529159545898
04-Aug-2023 09:45:56,0.000246,0.000223,20.348180770874,19.7905426025391,22.4601039886475,19.7273712158203,19.0510578155518,19.2628707885742,22.5631237030029,19.8277015686035,19.731086730957
04-Aug-2023 09:46:01,0.000261,0.000238,20.348180770874,19.7942600250244,22.4858589172363,19.7273712158203,19.0473442077637,19.2777347564697,22.5999164581299,19.8314208984375,19.701358795166
04-Aug-2023 09:46:06,0.000276,0.000249,20.3483200073242,19.8018455505371,22.4381809234619,19.7275257110596,19.0140533447266,19.2816047668457,22.5927124023438,19.8315734863281,19.6940803527832
04-Aug-2023 09:46:11,0.000291,0.000261,20.3483200073242,19.8055629730225,22.486011505127,19.7349586486816,19.0920906066895,19.2853221893311,22.5963897705078,19.8464393615723,19.7052307128906
04-Aug-2023 09:46:16,0.000305,0.000273,20.3484573364258,19.8056793212891,22.4824466705322,19.7425060272217,19.2111186981201,19.2928695678711,22.5744304656982,19.8502712249756,19.6458892822266
04-Aug-2023 09:46:21,0.000319,0.000284,20.3485927581787,19.8132629394531,22.4421272277832,19.7463760375977,19.2149868011475,19.2855911254883,22.6076946258545,19.8467063903809,19.6571922302246
04-Aug-2023 09:46:26,0.000331,0.000296,20.3485927581787,19.798397064209,22.456844329834,19.7500915527344,19.2632942199707,19.2781600952148,22.5966567993164,19.8355598449707,19.6571922302246
04-Aug-2023 09:46:31,0.000344,0.000308,20.3487319946289,19.8059463500977,22.4790344238281,19.7576389312744,19.3117179870605,19.2857074737549,22.5820560455322,19.8431072235107,19.6350116729736
04-Aug-2023 09:46:36,0.000356,0.000319,20.3487319946289,19.809663772583,22.5121479034424,19.7687873840332,19.3265838623047,19.2968559265137,22.6225261688232,19.8505382537842,19.6833190917969
04-Aug-2023 09:46:41,0.00037,0.000328,20.3488693237305,19.8023834228516,22.4571113586426,19.7615070343018,19.1595153808594,19.2932929992676,22.5822067260742,19.8469772338867,19.7020530700684
04-Aug-2023 09:46:46,0.00038,0.00034,20.3490047454834,19.8099327087402,22.4719429016113,19.7653388977051,19.1447677612305,19.2859764099121,22.6411895751953,19.8508071899414,19.6798706054688
04-Aug-2023 09:46:51,0.000391,0.000347,20.3490047454834,19.8062152862549,22.4498672485352,19.7690563201904,19.1782131195068,19.2859764099121,22.6154346466064,19.8470916748047,19.6650085449219
04-Aug-2023 09:46:56,0.000402,0.00036,20.3490047454834,19.7950668334961,22.4351482391357,19.7579078674316,19.241382598877,19.2822608947754,22.6117553710938,19.843376159668,19.6873035430908
04-Aug-2023 09:47:01,0.000411,0.000369,20.349142074585,19.7952423095703,22.4316425323486,19.7617988586426,19.3084449768066,19.2750015258789,22.652400970459,19.8435516357422,19.680046081543
04-Aug-2023 09:47:06,0.000421,0.000377,20.3492794036865,19.8027896881104,22.4133605957031,19.7656288146973,19.2714004516602,19.2788333892822,22.6010055541992,19.8399505615234,19.6987419128418
04-Aug-2023 09:47:11,0.000429,0.000387,20.3492794036865,19.7990741729736,22.4648704528809,19.7767772674561,19.2379570007324,19.2788333892822,22.578929901123,19.8362350463867,19.635570526123
04-Aug-2023 09:47:16,0.000441,0.000394,20.3494148254395,19.7992267608643,22.4650230407715,19.7694988250732,19.1414947509766,19.2901344299316,22.5570049285889,19.832670211792,19.6171436309814
04-Aug-2023 09:47:21,0.000449,0.000402,20.3494148254395,19.8066596984863,22.4723796844482,19.7657833099365,19.0931854248047,19.2901344299316,22.5717220306396,19.8586845397949,19.6357231140137
04-Aug-2023 09:47:26,0.000457,0.000409,20.3495559692383,19.7993621826172,22.4467582702637,19.7622032165527,19.1156196594238,19.2828388214111,22.5755348205566,19.840238571167,19.6804504394531
04-Aug-2023 09:47:31,0.000466,0.000417,20.3495559692383,19.8067932128906,22.4761943817139,19.7622032165527,19.1936531066895,19.2754058837891,22.619686126709,19.840238571167,19.6395740509033
04-Aug-2023 09:47:36,0.000474,0.000425,20.3495559692383,19.7956466674805,22.4246845245361,19.758487701416,19.2085189819336,19.2716903686523,22.6012897491455,19.8476715087891,19.6507225036621
04-Aug-2023 09:47:41,0.000483,0.000429,20.3495559692383,19.7993621826172,22.3842105865479,19.7659187316895,19.245677947998,19.2902717590332,22.6049690246582,19.8588180541992,19.7101783752441
04-Aug-2023 09:47:47,0.000488,0.000437,20.3496932983398,19.7994976043701,22.4137802124023,19.7734851837158,19.2792568206787,19.2904052734375,22.5977439880371,19.8589534759521,19.702880859375
04-Aug-2023 09:47:52,0.000497,0.000445,20.3496932983398,19.792064666748,22.406421661377,19.762336730957,19.2458152770996,19.2866897583008,22.6235008239746,19.8515205383301,19.7474727630615
04-Aug-2023 09:47:57,0.000501,0.000449,20.3496932983398,19.8032150268555,22.4505729675293,19.7660522460938,19.2904052734375,19.2904052734375,22.6492557525635,19.8552360534668,19.762336730957
04-Aug-2023 09:48:02,0.000511,0.000454,20.3496932983398,19.7994976043701,22.4726486206055,19.7660522460938,19.2458152770996,19.2904052734375,22.6529350280762,19.8552360534668,19.732608795166
04-Aug-2023 09:48:07,0.000515,0.000461,20.3496932983398,19.8032150268555,22.4873657226563,19.7586212158203,19.2346649169922,19.2829742431641,22.6382160186768,19.8552360534668,19.6285610198975
04-Aug-2023 09:48:12,0.000525,0.000466,20.3496932983398,19.8069305419922,22.4800071716309,19.7734851837158,19.2123680114746,19.2904052734375,22.6198196411133,19.8515205383301,19.5951175689697
04-Aug-2023 09:48:17,0.00053,0.00047,20.3498287200928,19.7921981811523,22.4507064819336,19.7624702453613,19.2570953369141,19.2756767272949,22.6162738800049,19.8367919921875,19.5989665985107
04-Aug-2023 09:48:22,0.000535,0.000474,20.3496932983398,19.792064666748,22.4101009368896,19.762336730957,19.1491966247559,19.2755432128906,22.6455764770508,19.8478050231934,19.5914001464844
04-Aug-2023 09:48:27,0.00054,0.000479,20.3496932983398,19.792064666748,22.4836864471436,19.7697696685791,19.0562973022461,19.2829742431641,22.6529350280762,19.8552360534668,19.6545734405518
04-Aug-2023 09:48:32,0.000545,0.000483,20.3496932983398,19.7957820892334,22.4873657226563,19.7697696685791,19.1566295623779,19.2866897583008,22.6860485076904,19.8478050231934,19.7103118896484
04-Aug-2023 09:48:37,0.00055,0.000488,20.3498287200928,19.7959156036377,22.4764595031738,19.7736186981201,19.1864910125732,19.2793922424316,22.6898593902588,19.8479385375977,19.7215957641602
04-Aug-2023 09:48:42,0.000555,0.000492,20.3496932983398,19.7957820892334,22.4910449981689,19.7697696685791,19.2495288848877,19.2866897583008,22.6602935791016,19.8478050231934,19.732608795166
04-Aug-2023 09:48:47,0.00056,0.000497,20.3498287200928,19.7921981811523,22.4507064819336,19.766185760498,19.2236518859863,19.2905387878418,22.675142288208,19.8628044128418,19.7215957641602
04-Aug-2023 09:48:52,0.000565,0.000501,20.3496932983398,19.7994976043701,22.4873657226563,19.7660522460938,19.1677780151367,19.2866897583008,22.678689956665,19.8440895080566,19.7140312194824
04-Aug-2023 09:48:57,0.00057,0.000506,20.3498287200928,19.8144950866699,22.505895614624,19.766185760498,19.13818359375,19.2905387878418,22.6493873596191,19.8553714752197,19.6732864379883
04-Aug-2023 09:49:02,0.000575,0.000506,20.3496932983398,19.8032150268555,22.5425567626953,19.762336730957,19.193790435791,19.2866897583008,22.7118034362793,19.8626689910889,19.6805839538574
04-Aug-2023 09:49:07,0.000575,0.000511,20.3498287200928,19.8070640563965,22.5169334411621,19.7736186981201,19.1010246276855,19.3054027557373,22.711935043335,19.873950958252,19.6770038604736
04-Aug-2023 09:49:12,0.000581,0.000515,20.3496932983398,19.8069305419922,22.5241584777832,19.7734851837158,19.0340003967285,19.2904052734375,22.6823692321777,19.8663845062256,19.6285610198975
04-Aug-2023 09:49:17,0.000586,0.000516,20.3496932983398,19.8069305419922,22.5646305084229,19.7697696685791,19.0637283325195,19.2904052734375,22.7228412628174,19.8701019287109,19.6954498291016
04-Aug-2023 09:49:22,0.000586,0.00052,20.3498287200928,19.8107795715332,22.5132522583008,19.766185760498,18.9821128845215,19.2979698181152,22.7156143188477,19.8665199279785,19.6621398925781
04-Aug-2023 09:49:27,0.000592,0.000525,20.3498287200928,19.7996311187744,22.5831604003906,19.7513236999512,18.9672470092773,19.2905387878418,22.627311706543,19.8590888977051,19.6063995361328
04-Aug-2023 09:49:32,0.000592,0.000525,20.3498287200928,19.7996311187744,22.6052360534668,19.7513236999512,18.9449520111084,19.2868232727051,22.6236324310303,19.8553714752197,19.5989665985107
04-Aug-2023 09:49:37,0.000597,0.00053,20.3498287200928,19.7884826660156,22.5758018493652,19.7550392150879,18.881778717041,19.2905387878418,22.6420288085938,19.8516540527344,19.5989665985107
04-Aug-2023 09:49:42,0.000597,0.00053,20.3499660491943,19.8109169006348,22.6090507507324,19.7849044799805,18.9227924346924,19.2981071472168,22.6973552703857,19.8592224121094,19.5916709899902
04-Aug-2023 09:49:47,0.000603,0.000535,20.3499660491943,19.7960510253906,22.5612201690674,19.7663230895996,18.9525184631348,19.2758121490479,22.6752777099609,19.8443603515625,19.5024871826172
04-Aug-2023 09:49:52,0.000603,0.000535,20.3501033782959,19.7850379943848,22.5282382965088,19.7478790283203,19.0418376922607,19.2647972106934,22.6717319488525,19.8333435058594,19.458028793335
04-Aug-2023 09:49:57,0.000603,0.000535,20.3501033782959,19.7999019622803,22.513521194458,19.7590255737305,19.0269737243652,19.2870941162109,22.6790885925293,19.855640411377,19.5063381195068
04-Aug-2023 09:50:02,0.000608,0.00054,20.3501033782959,19.7924690246582,22.4988059997559,19.7590255737305,19.0455532073975,19.2796630859375,22.7158832550049,19.8519248962402,19.5509300231934
04-Aug-2023 09:50:07,0.000608,0.00054,20.3501033782959,19.7961845397949,22.4951248168945,19.773889541626,19.1458854675293,19.2759437561035,22.6938076019287,19.8593578338623,19.5026206970215
04-Aug-2023 09:50:12,0.000608,0.00054,20.3501033782959,19.7961845397949,22.465690612793,19.7701759338379,19.1421699523926,19.2870941162109,22.6827697753906,19.8667907714844,19.5212020874023
04-Aug-2023 09:50:17,0.000614,0.000545,20.3499660491943,19.7886199951172,22.4876327514648,19.7737560272217,19.1234550476074,19.2795276641846,22.6679191589355,19.8480758666992,19.5470809936523
04-Aug-2023 09:50:22,0.000614,0.000545,20.3499660491943,19.7849044799805,22.5244274139404,19.7514610290527,19.0231246948242,19.2720947265625,22.6679191589355,19.8332138061523,19.6585597991943
04-Aug-2023 09:50:27,0.000614,0.000545,20.3499660491943,19.7849044799805,22.5759372711182,19.7551765441895,19.0379886627197,19.2720947265625,22.7047119140625,19.8517913818359,19.6622772216797
04-Aug-2023 09:50:32,0.000614,0.000545,20.3499660491943,19.7886199951172,22.5648994445801,19.7626075744629,19.1048755645752,19.2869606018066,22.7415046691895,19.8517913818359,19.573091506958
04-Aug-2023 09:50:37,0.000618,0.00055,20.3499660491943,19.7774715423584,22.5575408935547,19.7403106689453,19.0825786590576,19.2795276641846,22.7635822296143,19.8592224121094,19.6176834106445
04-Aug-2023 09:50:42,0.000619,0.00055,20.3499660491943,19.7737560272217,22.5428237915039,19.7254486083984,19.0677146911621,19.2720947265625,22.7672595977783,19.8443603515625,19.5991039276123
04-Aug-2023 09:50:47,0.000619,0.00055,20.3498287200928,19.7773361206055,22.5721225738525,19.7327423095703,18.9375190734863,19.2831077575684,22.7634449005127,19.8628044128418,19.6509914398193
04-Aug-2023 09:50:52,0.000619,0.00055,20.3498287200928,19.7773361206055,22.5610847473145,19.7327423095703,18.9709625244141,19.2719573974609,22.7413711547852,19.8442230224609,19.6138305664063
04-Aug-2023 09:50:57,0.000619,0.00055,20.3498287200928,19.7773361206055,22.5353298187256,19.7327423095703,18.941234588623,19.2719573974609,22.7450485229492,19.8516540527344,19.6807193756104
04-Aug-2023 09:51:02,0.000619,0.00055,20.3498287200928,19.7773361206055,22.5390090942383,19.740177154541,19.0527153015137,19.2793922424316,22.7008972167969,19.8442230224609,19.6918678283691
04-Aug-2023 09:51:07,0.000619,0.00055,20.3498287200928,19.7810516357422,22.5647640228271,19.7550392150879,19.0415668487549,19.2756767272949,22.7192935943604,19.8590888977051,19.6324119567871
04-Aug-2023 09:51:12,0.000619,0.000555,20.3498287200928,19.7810516357422,22.6015567779541,19.7587566375732,19.0229873657227,19.2831077575684,22.7450485229492,19.8553714752197,19.7178802490234
04-Aug-2023 09:51:17,0.000619,0.000555,20.3496932983398,19.7846336364746,22.6051044464111,19.7586212158203,18.9819774627686,19.2792568206787,22.7706718444824,19.8478050231934,19.6843032836914
04-Aug-2023 09:51:22,0.000619,0.000555,20.3496932983398,19.7846336364746,22.6235008239746,19.7586212158203,19.078592300415,19.2681083679199,22.7596340179443,19.8440895080566,19.7511901855469
04-Aug-2023 09:51:27,0.000619,0.000555,20.3498287200928,19.7847671508789,22.5684432983398,19.7736186981201,19.1010246276855,19.2756767272949,22.7708053588867,19.8479385375977,19.8442230224609
04-Aug-2023 09:51:32,0.000619,0.000555,20.3496932983398,19.7957820892334,22.5572719573975,19.7772026062012,19.041431427002,19.2792568206787,22.7706718444824,19.8515205383301,19.8775329589844
04-Aug-2023 09:51:37,0.000619,0.000555,20.3496932983398,19.7809181213379,22.5977439880371,19.7772026062012,19.0191383361816,19.2718238830566,22.8185024261475,19.8440895080566,19.8886814117432
04-Aug-2023 09:51:42,0.000619,0.000555,20.3496932983398,19.7660522460938,22.6124629974365,19.762336730957,19.041431427002,19.2718238830566,22.8074645996094,19.8515205383301,19.9444217681885
04-Aug-2023 09:51:47,0.000619,0.000555,20.3496932983398,19.7772026062012,22.6418972015381,19.7586212158203,19.1863574981689,19.2755432128906,22.7743511199951,19.8478050231934,19.9778671264648
04-Aug-2023 09:51:52,0.000619,0.000555,20.3496932983398,19.7809181213379,22.6087837219238,19.7697696685791,19.2681083679199,19.2866897583008,22.8037872314453,19.8552360534668,19.8849639892578
04-Aug-2023 09:51:57,0.000619,0.000555,20.3495559692383,19.7807807922363,22.5865726470947,19.7733497619629,19.3125648498535,19.2902717590332,22.8183689117432,19.8513870239258,19.7956466674805
04-Aug-2023 09:52:02,0.000619,0.000555,20.3495559692383,19.7993621826172,22.6160068511963,19.7845001220703,19.383171081543,19.3014183044434,22.8330860137939,19.8662509918213,19.7845001220703
04-Aug-2023 09:52:07,0.000619,0.000555,20.3495559692383,19.8067932128906,22.6711959838867,19.8067932128906,19.4091835021973,19.3088512420654,22.8698787689209,19.8699645996094,19.7845001220703
04-Aug-2023 09:52:12,0.000619,0.000554,20.3494148254395,19.810375213623,22.6968173980713,19.8029441833496,19.4313430786133,19.3012828826904,22.8660659790039,19.862398147583,19.7955112457275
04-Aug-2023 09:52:17,0.000619,0.000554,20.3494148254395,19.8066596984863,22.6526660919189,19.8029441833496,19.3681716918945,19.2938499450684,22.8513488769531,19.8661155700684,19.7769317626953
04-Aug-2023 09:52:22,0.000619,0.000554,20.3494148254395,19.7992267608643,22.6857795715332,19.7955112457275,19.2566909790039,19.2975673675537,22.8255920410156,19.8661155700684,19.72119140625
04-Aug-2023 09:52:27,0.000619,0.000554,20.3494148254395,19.8066596984863,22.7004985809326,19.7880783081055,19.2604064941406,19.2938499450684,22.8219146728516,19.8661155700684,19.7546348571777
04-Aug-2023 09:52:32,0.000619,0.000554,20.3494148254395,19.8029441833496,22.6526660919189,19.7880783081055,19.2641220092773,19.2901344299316,22.8439903259277,19.862398147583,19.7286224365234
04-Aug-2023 09:52:37,0.000619,0.000554,20.3494148254395,19.8066596984863,22.6563472747803,19.7843627929688,19.3049983978271,19.2864189147949,22.8550281524658,19.8698310852051,19.7249069213867
04-Aug-2023 09:52:42,0.000619,0.000554,20.3494148254395,19.7955112457275,22.6195526123047,19.810375213623,19.3198623657227,19.2901344299316,22.8697452545166,19.8809776306152,19.7397708892822
04-Aug-2023 09:52:47,0.000619,0.000554,20.3494148254395,19.7955112457275,22.6305904388428,19.7917957305908,19.1898040771484,19.2901344299316,22.8219146728516,19.8735466003418,19.7174739837646
04-Aug-2023 09:52:52,0.000619,0.000554,20.3494148254395,19.8066596984863,22.6968173980713,19.7992267608643,19.2789878845215,19.2901344299316,22.840311050415,19.8884105682373,19.7769317626953
04-Aug-2023 09:52:57,0.000616,0.000549,20.3495559692383,19.8030776977539,22.6969528198242,19.7845001220703,19.1936531066895,19.2865543365479,22.8257274627686,19.8848304748535,19.8885459899902
